date,TSE_stat,UOM,UOM_ID,COORDINATE,VALUE,TERMINATED
1986-03-01,"TSE, metals and minerals, closing ","Index, 2000=1000",176,1.5,2337.83,TRUE
1986-03-01,"TSE, utilities, closing ","Index, 2000=1000",176,1.6,2753.43,TRUE
1986-03-01,"TSE, paper and forest products, closing ","Index, 2000=1000",176,1.7,3113.89,TRUE
1986-03-01,"TSE, merchandising, closing ","Index, 2000=1000",176,1.8,3659.35,TRUE
1986-03-01,"TSE, financial services, closing ","Index, 2000=1000",176,1.9,2246.34,TRUE
1986-03-01,"TSE, gold and silver, closing ","Index, 2000=1000",176,1.1,4056.85,TRUE
1986-03-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,2.97,TRUE
1986-03-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,14.92,TRUE
1986-03-01,S&P/TSE 60 Index,Index,160,1.14,150.49,NA
1986-04-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,3134.49,NA
1986-04-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,3014.42,NA
1986-04-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,3078.89,NA
1986-04-01,"TSE, oil and gas, closing ","Index, 2000=1000",176,1.4,2577.35,TRUE
1986-04-01,"TSE, metals and minerals, closing ","Index, 2000=1000",176,1.5,2117.51,TRUE
1986-04-01,"TSE, utilities, closing ","Index, 2000=1000",176,1.6,2807.8,TRUE
1986-04-01,"TSE, paper and forest products, closing ","Index, 2000=1000",176,1.7,3251.63,TRUE
1986-04-01,"TSE, merchandising, closing ","Index, 2000=1000",176,1.8,3894.96,TRUE
1986-04-01,"TSE, financial services, closing ","Index, 2000=1000",176,1.9,2344.73,TRUE
1986-04-01,"TSE, gold and silver, closing ","Index, 2000=1000",176,1.1,3926.33,TRUE
1986-04-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,2.94,TRUE
1986-04-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,15.15,TRUE
1986-04-01,S&P/TSE 60 Index,Index,160,1.14,150.14,NA
1986-05-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,3124.1,NA
1986-05-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,3021.19,NA
1986-05-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,3121.97,NA
1986-05-01,"TSE, oil and gas, closing ","Index, 2000=1000",176,1.4,2713.53,TRUE
1986-05-01,"TSE, metals and minerals, closing ","Index, 2000=1000",176,1.5,2186.84,TRUE
1986-05-01,"TSE, utilities, closing ","Index, 2000=1000",176,1.6,2761.67,TRUE
1986-05-01,"TSE, paper and forest products, closing ","Index, 2000=1000",176,1.7,3228.55,TRUE
1986-05-01,"TSE, merchandising, closing ","Index, 2000=1000",176,1.8,3902.56,TRUE
1986-05-01,"TSE, financial services, closing ","Index, 2000=1000",176,1.9,2326.16,TRUE
1986-05-01,"TSE, gold and silver, closing ","Index, 2000=1000",176,1.1,3876.05,TRUE
1986-05-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,2.88,TRUE
1986-05-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,15.48,TRUE
1986-05-01,S&P/TSE 60 Index,Index,160,1.14,151.23,NA
1986-06-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,3119.99,NA
1986-06-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,3048.71,NA
1986-06-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,3085.5,NA
1986-06-01,"TSE, oil and gas, closing ","Index, 2000=1000",176,1.4,2546.38,TRUE
1986-06-01,"TSE, metals and minerals, closing ","Index, 2000=1000",176,1.5,2106.26,TRUE
1986-06-01,"TSE, utilities, closing ","Index, 2000=1000",176,1.6,2714.72,TRUE
1986-06-01,"TSE, paper and forest products, closing ","Index, 2000=1000",176,1.7,3271.32,TRUE
1986-06-01,"TSE, merchandising, closing ","Index, 2000=1000",176,1.8,3891.46,TRUE
1986-06-01,"TSE, financial services, closing ","Index, 2000=1000",176,1.9,2330.22,TRUE
1986-06-01,"TSE, gold and silver, closing ","Index, 2000=1000",176,1.1,3986.52,TRUE
1986-06-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,2.93,TRUE
1986-06-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,15.32,TRUE
1986-06-01,S&P/TSE 60 Index,Index,160,1.14,148.6,NA
1986-07-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,2936.88,NA
1986-07-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,2929.03,NA
1986-07-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,2935.33,NA
1986-07-01,"TSE, oil and gas, closing ","Index, 2000=1000",176,1.4,2336.18,TRUE
1986-07-01,"TSE, metals and minerals, closing ","Index, 2000=1000",176,1.5,1947.92,TRUE
1986-07-01,"TSE, utilities, closing ","Index, 2000=1000",176,1.6,2686.04,TRUE
1986-07-01,"TSE, paper and forest products, closing ","Index, 2000=1000",176,1.7,3267.06,TRUE
1986-07-01,"TSE, merchandising, closing ","Index, 2000=1000",176,1.8,3730.47,TRUE
1986-07-01,"TSE, financial services, closing ","Index, 2000=1000",176,1.9,2208.02,TRUE
1986-07-01,"TSE, gold and silver, closing ","Index, 2000=1000",176,1.1,4123.27,TRUE
1986-07-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,3.09,TRUE
1986-07-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,15.03,TRUE
1986-07-01,S&P/TSE 60 Index,Index,160,1.14,140.35,NA
1986-08-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,3034.44,NA
1986-08-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,3027.93,NA
1986-08-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,3028.2,NA
1986-08-01,"TSE, oil and gas, closing ","Index, 2000=1000",176,1.4,2714.78,TRUE
1986-08-01,"TSE, metals and minerals, closing ","Index, 2000=1000",176,1.5,2044.88,TRUE
1986-08-01,"TSE, utilities, closing ","Index, 2000=1000",176,1.6,2752.1,TRUE
1986-08-01,"TSE, paper and forest products, closing ","Index, 2000=1000",176,1.7,3340.53,TRUE
1986-08-01,"TSE, merchandising, closing ","Index, 2000=1000",176,1.8,3578.93,TRUE
1986-08-01,"TSE, financial services, closing ","Index, 2000=1000",176,1.9,2269.99,TRUE
1986-08-01,"TSE, gold and silver, closing ","Index, 2000=1000",176,1.1,4650.65,TRUE
1986-08-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,3,TRUE
1986-08-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,15.6,TRUE
1986-08-01,S&P/TSE 60 Index,Index,160,1.14,145.85,NA
1986-09-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,3118.04,NA
1986-09-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,2956.61,NA
1986-09-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,2979.3,NA
1986-09-01,"TSE, oil and gas, closing ","Index, 2000=1000",176,1.4,2697.06,TRUE
1986-09-01,"TSE, metals and minerals, closing ","Index, 2000=1000",176,1.5,2143.59,TRUE
1986-09-01,"TSE, utilities, closing ","Index, 2000=1000",176,1.6,2677.69,TRUE
1986-09-01,"TSE, paper and forest products, closing ","Index, 2000=1000",176,1.7,3245.97,TRUE
1986-09-01,"TSE, merchandising, closing ","Index, 2000=1000",176,1.8,3359.06,TRUE
1986-09-01,"TSE, financial services, closing ","Index, 2000=1000",176,1.9,2236.73,TRUE
1986-09-01,"TSE, gold and silver, closing ","Index, 2000=1000",176,1.1,4988.44,TRUE
1986-09-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,3.05,TRUE
1986-09-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,15.72,TRUE
1986-09-01,S&P/TSE 60 Index,Index,160,1.14,145.46,NA
1986-10-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,3041.25,NA
1986-10-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,3028.08,NA
1986-10-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,3038.89,NA
1986-10-01,"TSE, oil and gas, closing ","Index, 2000=1000",176,1.4,2780.01,TRUE
1986-10-01,"TSE, metals and minerals, closing ","Index, 2000=1000",176,1.5,2098.95,TRUE
1986-10-01,"TSE, utilities, closing ","Index, 2000=1000",176,1.6,2497.77,TRUE
1986-10-01,"TSE, paper and forest products, closing ","Index, 2000=1000",176,1.7,3479.13,TRUE
1986-10-01,"TSE, merchandising, closing ","Index, 2000=1000",176,1.8,3467.1,TRUE
1986-10-01,"TSE, financial services, closing ","Index, 2000=1000",176,1.9,2313.67,TRUE
1986-10-01,"TSE, gold and silver, closing ","Index, 2000=1000",176,1.1,5082.63,TRUE
1986-10-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,2.99,TRUE
1986-10-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,16.19,TRUE
1986-10-01,S&P/TSE 60 Index,Index,160,1.14,148.73,NA
1986-11-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,3088.74,NA
1986-11-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,2995.83,NA
1986-11-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,3046.8,NA
1986-11-01,"TSE, oil and gas, closing ","Index, 2000=1000",176,1.4,2799.61,TRUE
1986-11-01,"TSE, metals and minerals, closing ","Index, 2000=1000",176,1.5,2085.48,TRUE
1986-11-01,"TSE, utilities, closing ","Index, 2000=1000",176,1.6,2636.59,TRUE
1986-11-01,"TSE, paper and forest products, closing ","Index, 2000=1000",176,1.7,3589.75,TRUE
1986-11-01,"TSE, merchandising, closing ","Index, 2000=1000",176,1.8,3510.67,TRUE
1986-11-01,"TSE, financial services, closing ","Index, 2000=1000",176,1.9,2319.59,TRUE
1986-11-01,"TSE, gold and silver, closing ","Index, 2000=1000",176,1.1,5338.4,TRUE
1986-11-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,3.01,TRUE
1986-11-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,17.04,TRUE
1986-11-01,S&P/TSE 60 Index,Index,160,1.14,149.77,NA
1986-12-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,3076.42,NA
1986-12-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,3026.18,NA
1986-12-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,3066.18,NA
1986-12-01,"TSE, oil and gas, closing ","Index, 2000=1000",176,1.4,3053.15,TRUE
1986-12-01,"TSE, metals and minerals, closing ","Index, 2000=1000",176,1.5,1972.07,TRUE
1986-12-01,"TSE, utilities, closing ","Index, 2000=1000",176,1.6,2651.6,TRUE
1986-12-01,"TSE, paper and forest products, closing ","Index, 2000=1000",176,1.7,3660.83,TRUE
1986-12-01,"TSE, merchandising, closing ","Index, 2000=1000",176,1.8,3391.46,TRUE
1986-12-01,"TSE, financial services, closing ","Index, 2000=1000",176,1.9,2328.19,TRUE
1986-12-01,"TSE, gold and silver, closing ","Index, 2000=1000",176,1.1,5305.82,TRUE
1986-12-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,2.99,TRUE
1986-12-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,17.39,TRUE
1986-12-01,S&P/TSE 60 Index,Index,160,1.14,150.17,NA
1987-01-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,3348.85,NA
1987-01-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,3333.06,NA
1987-01-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,3348.85,NA
1987-01-01,"TSE, oil and gas, closing ","Index, 2000=1000",176,1.4,3414.72,TRUE
1987-01-01,"TSE, metals and minerals, closing ","Index, 2000=1000",176,1.5,2171.59,TRUE
1987-01-01,"TSE, utilities, closing ","Index, 2000=1000",176,1.6,2785.49,TRUE
1987-01-01,"TSE, paper and forest products, closing ","Index, 2000=1000",176,1.7,4425.28,TRUE
1987-01-01,"TSE, merchandising, closing ","Index, 2000=1000",176,1.8,3433.92,TRUE
1987-01-01,"TSE, financial services, closing ","Index, 2000=1000",176,1.9,2586.35,TRUE
1987-01-01,"TSE, gold and silver, closing ","Index, 2000=1000",176,1.1,6210.17,TRUE
1987-01-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,2.74,TRUE
1987-01-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,18.91,TRUE
1987-01-01,S&P/TSE 60 Index,Index,160,1.14,166.45,NA
1987-02-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,3579.86,NA
1987-02-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,3350.49,NA
1987-02-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,3498.93,NA
1987-02-01,"TSE, oil and gas, closing ","Index, 2000=1000",176,1.4,3375.98,TRUE
1987-02-01,"TSE, metals and minerals, closing ","Index, 2000=1000",176,1.5,2432.61,TRUE
1987-02-01,"TSE, utilities, closing ","Index, 2000=1000",176,1.6,2902.4,TRUE
1987-02-01,"TSE, paper and forest products, closing ","Index, 2000=1000",176,1.7,4766.31,TRUE
1987-02-01,"TSE, merchandising, closing ","Index, 2000=1000",176,1.8,3666.79,TRUE
1987-02-01,"TSE, financial services, closing ","Index, 2000=1000",176,1.9,2549.71,TRUE
1987-02-01,"TSE, gold and silver, closing ","Index, 2000=1000",176,1.1,6872.66,TRUE
1987-02-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,2.61,TRUE
1987-02-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,19.32,TRUE
1987-02-01,S&P/TSE 60 Index,Index,160,1.14,172.48,NA
1987-03-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,3847.72,NA
1987-03-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,3505.24,NA
1987-03-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,3739.47,NA
1987-03-01,"TSE, oil and gas, closing ","Index, 2000=1000",176,1.4,3929.31,TRUE
1987-03-01,"TSE, metals and minerals, closing ","Index, 2000=1000",176,1.5,2566.49,TRUE
1987-03-01,"TSE, utilities, closing ","Index, 2000=1000",176,1.6,2968.43,TRUE
1987-03-01,"TSE, paper and forest products, closing ","Index, 2000=1000",176,1.7,5189.44,TRUE
1987-03-01,"TSE, merchandising, closing ","Index, 2000=1000",176,1.8,3898.4,TRUE
1987-03-01,"TSE, financial services, closing ","Index, 2000=1000",176,1.9,2580.18,TRUE
1987-03-01,"TSE, gold and silver, closing ","Index, 2000=1000",176,1.1,8187.5,TRUE
1987-03-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,2.43,TRUE
1987-03-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,21.38,TRUE
1987-03-01,S&P/TSE 60 Index,Index,160,1.14,182.92,NA
1987-04-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,3897.1,NA
1987-04-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,3656.8,NA
1987-04-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,3716.74,NA
1987-04-01,"TSE, oil and gas, closing ","Index, 2000=1000",176,1.4,3908.61,TRUE
1987-04-01,"TSE, metals and minerals, closing ","Index, 2000=1000",176,1.5,2699.5,TRUE
1987-04-01,"TSE, utilities, closing ","Index, 2000=1000",176,1.6,2906.47,TRUE
1987-04-01,"TSE, paper and forest products, closing ","Index, 2000=1000",176,1.7,5040.62,TRUE
1987-04-01,"TSE, merchandising, closing ","Index, 2000=1000",176,1.8,3749.6,TRUE
1987-04-01,"TSE, financial services, closing ","Index, 2000=1000",176,1.9,2542.77,TRUE
1987-04-01,"TSE, gold and silver, closing ","Index, 2000=1000",176,1.1,8908.78,TRUE
1987-04-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,2.47,TRUE
1987-04-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,20.93,TRUE
1987-04-01,S&P/TSE 60 Index,Index,160,1.14,182.82,NA
1987-05-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,3844.05,NA
1987-05-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,3656.03,NA
1987-05-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,3685.24,NA
1987-05-01,"TSE, oil and gas, closing ","Index, 2000=1000",176,1.4,4183.58,TRUE
1987-05-01,"TSE, metals and minerals, closing ","Index, 2000=1000",176,1.5,2700.12,TRUE
1987-05-01,"TSE, utilities, closing ","Index, 2000=1000",176,1.6,2937.25,TRUE
1987-05-01,"TSE, paper and forest products, closing ","Index, 2000=1000",176,1.7,4932.32,TRUE
1987-05-01,"TSE, merchandising, closing ","Index, 2000=1000",176,1.8,3777.64,TRUE
1987-05-01,"TSE, financial services, closing ","Index, 2000=1000",176,1.9,2472.88,TRUE
1987-05-01,"TSE, gold and silver, closing ","Index, 2000=1000",176,1.1,8219.34,TRUE
1987-05-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,2.51,TRUE
1987-05-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,20.34,TRUE
1987-05-01,"TSE, Toronto 35 index, closing  (May 27 1987=100)",Index,160,1.13,19221,TRUE
1987-05-01,S&P/TSE 60 Index,Index,160,1.14,178.1,NA
1987-06-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,3740.19,NA
1987-06-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,3658.97,NA
1987-06-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,3740.19,NA
1987-06-01,"TSE, oil and gas, closing ","Index, 2000=1000",176,1.4,4318.03,TRUE
1987-06-01,"TSE, metals and minerals, closing ","Index, 2000=1000",176,1.5,2778.22,TRUE
1987-06-01,"TSE, utilities, closing ","Index, 2000=1000",176,1.6,2937.99,TRUE
1987-06-01,"TSE, paper and forest products, closing ","Index, 2000=1000",176,1.7,5080.18,TRUE
1987-06-01,"TSE, merchandising, closing ","Index, 2000=1000",176,1.8,3809.39,TRUE
1987-06-01,"TSE, financial services, closing ","Index, 2000=1000",176,1.9,2506.04,TRUE
1987-06-01,"TSE, gold and silver, closing ","Index, 2000=1000",176,1.1,7850.4,TRUE
1987-06-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,2.48,TRUE
1987-06-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,20.95,TRUE
1987-06-01,"TSE, Toronto 35 index, closing  (May 27 1987=100)",Index,160,1.13,19562,TRUE
1987-06-01,S&P/TSE 60 Index,Index,160,1.14,182.08,NA
1987-07-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,4038.84,NA
1987-07-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,3743.47,NA
1987-07-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,4030.35,NA
1987-07-01,"TSE, oil and gas, closing ","Index, 2000=1000",176,1.4,4675.45,TRUE
1987-07-01,"TSE, metals and minerals, closing ","Index, 2000=1000",176,1.5,3437.71,TRUE
1987-07-01,"TSE, utilities, closing ","Index, 2000=1000",176,1.6,2844.93,TRUE
1987-07-01,"TSE, paper and forest products, closing ","Index, 2000=1000",176,1.7,5485.95,TRUE
1987-07-01,"TSE, merchandising, closing ","Index, 2000=1000",176,1.8,3885.59,TRUE
1987-07-01,"TSE, financial services, closing ","Index, 2000=1000",176,1.9,2561.3,TRUE
1987-07-01,"TSE, gold and silver, closing ","Index, 2000=1000",176,1.1,9617.5,TRUE
1987-07-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,2.31,TRUE
1987-07-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,21.63,TRUE
1987-07-01,"TSE, Toronto 35 index, closing  (May 27 1987=100)",Index,160,1.13,21287,TRUE
1987-07-01,S&P/TSE 60 Index,Index,160,1.14,195.83,NA
1987-08-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,4118.94,NA
1987-08-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,3974.47,NA
1987-08-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,3993.6,NA
1987-08-01,"TSE, oil and gas, closing ","Index, 2000=1000",176,1.4,4448.65,TRUE
1987-08-01,"TSE, metals and minerals, closing ","Index, 2000=1000",176,1.5,3188.04,TRUE
1987-08-01,"TSE, utilities, closing ","Index, 2000=1000",176,1.6,2896.83,TRUE
1987-08-01,"TSE, paper and forest products, closing ","Index, 2000=1000",176,1.7,5512.09,TRUE
1987-08-01,"TSE, merchandising, closing ","Index, 2000=1000",176,1.8,3935.62,TRUE
1987-08-01,"TSE, financial services, closing ","Index, 2000=1000",176,1.9,2532.86,TRUE
1987-08-01,"TSE, gold and silver, closing ","Index, 2000=1000",176,1.1,9787.22,TRUE
1987-08-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,2.32,TRUE
1987-08-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,20.25,TRUE
1987-08-01,"TSE, Toronto 35 index, closing  (May 27 1987=100)",Index,160,1.13,21052,TRUE
1987-08-01,S&P/TSE 60 Index,Index,160,1.14,192.68,NA
1987-09-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,4019.04,NA
1987-09-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,3864.14,NA
1987-09-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,3902.37,NA
1987-09-01,"TSE, oil and gas, closing ","Index, 2000=1000",176,1.4,4349.94,TRUE
1987-09-01,"TSE, metals and minerals, closing ","Index, 2000=1000",176,1.5,3380.2,TRUE
1987-09-01,"TSE, utilities, closing ","Index, 2000=1000",176,1.6,2769.42,TRUE
1987-09-01,"TSE, paper and forest products, closing ","Index, 2000=1000",176,1.7,5306.42,TRUE
1987-09-01,"TSE, merchandising, closing ","Index, 2000=1000",176,1.8,3716.75,TRUE
1987-09-01,"TSE, financial services, closing ","Index, 2000=1000",176,1.9,2382.86,TRUE
1987-09-01,"TSE, gold and silver, closing ","Index, 2000=1000",176,1.1,10176.9,TRUE
1987-09-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,2.39,TRUE
1987-09-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,19.54,TRUE
1987-09-01,"TSE, Toronto 35 index, closing  (May 27 1987=100)",Index,160,1.13,20649,TRUE
1987-09-01,S&P/TSE 60 Index,Index,160,1.14,189.94,NA
1987-10-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,3919.72,NA
1987-10-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,2783.25,NA
1987-10-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,3019.27,NA
1987-10-01,"TSE, oil and gas, closing ","Index, 2000=1000",176,1.4,3406.05,TRUE
1987-10-01,"TSE, metals and minerals, closing ","Index, 2000=1000",176,1.5,2345.03,TRUE
1987-10-01,"TSE, utilities, closing ","Index, 2000=1000",176,1.6,2569.88,TRUE
